Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IDMO,Invesco S&P International Developed Momentum ETF,Equity,"US$2,480,226.00 ",8.60%,628,US$24.75 ,0.16%,No,No,2.00%,6.36%,-15.62%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,326.50 ","(US$1,143,076.00)","(US$2,189,952.55)",Foreign Large Cap Equities,24/2/2012,0.26%,N/A,US$0.75 ,24/12/2018,US$0.27 ,3.01%,18.7,1.14,225,30.70%,39%,20%,1099,US$23.17 ,US$24.74 ,US$24.72 ,US$24.77 ,62.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.59,72.15%,83.89%,182.05,11.22%,8.04%
ERSX,ERShares Non-US Small Cap ETF,Equity,"US$2,430,734.00 ",6.34%,N/A,US$16.26 ,0.06%,No,No,-1.81%,4.10%,N/A,N/A,N/A,"US$753,883.50 ",US$0.00 ,US$0.00 ,"US$753,883.50 ","US$753,883.50 ","US$753,883.50 ",Small Cap Blend Equities,28/12/2018,0.75%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,34,52.43%,39%,20%,1099,US$15.80 ,US$16.62 ,US$16.25 ,US$16.27 ,67.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ISDX,Invesco Strategic Developed ex-US ETF,Equity,"US$2,413,181.00 ",5.30%,287,US$23.43 ,2.99%,No,No,2.99%,5.30%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,12/9/2018,0.23%,N/A,US$0.21 ,24/12/2018,US$0.21 ,0.88%,13.7,0,786,13.99%,39%,20%,1099,N/A,N/A,US$22.95 ,US$23.72 ,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.22,37.56%,73.59%,299.84,15.80%,4.88%
RIDV,Oppenheimer International Ultra Dividend Revenue ETF,Equity,"US$2,309,818.00 ",6.65%,"1,203",US$23.09 ,0.17%,No,No,0.30%,4.01%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Europe Equities,7/8/2018,0.42%,N/A,US$0.29 ,24/12/2018,US$0.18 ,1.26%,11.26,0.6,201,33.73%,39%,20%,1099,US$22.22 ,US$23.23 ,US$23.08 ,US$23.10 ,58.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.98,94.04%,92.15%,198.07,11.14%,3.40%
PBDM,Invesco PureBetaSM FTSE Developed ex-North America ETF,Equity,"US$2,295,836.00 ",7.92%,227,US$23.02 ,-0.30%,No,No,0.88%,5.19%,-14.29%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Large Cap Equities,22/9/2017,0.07%,N/A,US$0.58 ,26/12/2018,US$0.02 ,2.55%,14.31,0.73,1485,11.39%,39%,20%,1099,US$21.92 ,US$23.18 ,US$22.99 ,US$23.07 ,57.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.44,57.64%,80.08%,163.23,11.59%,6.67%
ISDS,Invesco Developed ex-US Small Company ETF,Equity,"US$2,283,600.00 ",7.13%,557,US$22.55 ,2.27%,No,No,2.27%,8.83%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Foreign Small & Mid Cap Equities,12/9/2018,0.35%,N/A,US$0.15 ,24/12/2018,US$0.15 ,0.67%,18.32,0,1260,3.21%,39%,20%,1099,US$19.99 ,US$25.40 ,US$22.55 ,US$22.55 ,38.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.37,41.28%,44.04%,139.68,4.99%,3.49%
AUGR,Defiance Future Tech ETF,Equity,"US$2,166,060.00 ",10.63%,832,US$21.75 ,-0.23%,No,No,0.76%,9.68%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Global Equities,1/8/2018,0.40%,N/A,US$0.07 ,28/12/2018,US$0.06 ,0.31%,8.83,0.97,69,17.49%,39%,20%,1099,US$19.90 ,US$21.99 ,US$21.70 ,US$21.82 ,58.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.86,60.14%,61.42%,44.09,2.01%,3.94%
SDGA,Impact Shares Sustainable Development Goals Global Equity ETF,Equity,"US$1,926,893.00 ",5.90%,0,US$19.38 ,0.16%,No,No,1.47%,3.97%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Large Cap Blend Equities,24/9/2018,0.76%,N/A,US$0.06 ,24/12/2018,US$0.06 ,0.33%,14.24,0.9,185,82.58%,39%,20%,1099,US$18.62 ,US$19.41 ,US$19.38 ,US$19.38 ,58.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.83,93.26%,89.61%,122.75,0.08%,8.38%
FPXE,First Trust IPOX Europe Equity Opportunities ETF,Equity,"US$1,808,806.00 ",8.08%,164,US$17.92 ,0.28%,No,No,1.47%,8.08%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Europe Equities,4/10/2018,0.70%,N/A,US$0.00 ,N/A,N/A,0.00%,N/A,0,100,47.53%,39%,20%,1099,US$16.48 ,US$18.20 ,US$17.92 ,US$17.92 ,50.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.41,0.00%,45.16%,114.86,7.77%,11.23%
EKAR,Innovation Shares NextGen Vehicles & Technology ETF,Equity,"US$1,023,921.00 ",8.91%,336,US$20.53 ,0.15%,No,No,0.71%,8.05%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,072,166.75)","(US$1,072,166.75)","(US$1,072,166.75)",Large Cap Blend Equities,13/2/2018,0.65%,N/A,US$0.63 ,24/12/2018,US$0.63 ,3.11%,12.86,0.98,68,41.17%,39%,20%,1099,US$19.04 ,US$20.69 ,US$20.53 ,US$20.53 ,58.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.64,48.75%,53.49%,83.37,4.56%,11.33%
