Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
OLO,DB Crude Oil Long ETN,Commodity,"$4,729,104.00",19.63%,"2,255",$5.24,1.55%,No,No,2.24%,12.45%,-7.09%,-2.42%,-59.94%,"-$120,967.50",$0.00,"-$120,967.50","-$3,525,230.20","-$8,214,639.00","$3,289,431.00",Oil & Gas,2008-06-19,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.36,1,100.00%,35%,15%,1099,$4.72,$5.30,N/A,N/A,55.81,A-,B-,B+,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UNL,United States 12 Month Natural Gas Fund,Commodity,"$4,727,489.00",1.89%,"14,571",$10.52,-2.23%,No,No,-5.01%,2.88%,10.56%,10.09%,-46.49%,"-$1,032,818.00",$0.00,"-$1,032,818.00","-$3,801,736.00","-$9,268,448.00","-$10,814,304.00",Oil & Gas,2009-11-18,0.90%,Charles Schwab,$0.00,N/A,N/A,0.00%,0.00,0.33,1,100.00%,23%,23%,K-1,$10.21,$11.32,$10.47,$10.63,45.25,B,B+,B+,B-,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJT,iPath Series B Bloomberg Tin Subindex Total Return ETN,Commodity,"$4,627,214.00",7.86%,N/A,$52.54,0.15%,No,No,1.39%,7.09%,N/A,N/A,N/A,"$5,458.18","$5,458.18","$5,458.18","$2,257,584.99","$1,436,942.72","-$1,577,048.60",Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$49.39,$53.39,$52.54,$52.54,65.56,B,B+,C+,A,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJU,iPath Series B Bloomberg Aluminum Subindex Total Return ETN,Commodity,"$4,613,911.00",1.49%,N/A,$43.63,-1.60%,No,No,-1.61%,-0.13%,N/A,N/A,N/A,"$83,958.81","-$8,605.94","$62,519.72","-$272,658.58","-$106,331.75","$713,072.59",Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$42.41,$44.66,$43.42,$43.73,46.48,B+,B,B+,B-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJM,iPath Series B Bloomberg Industrial Metals Subindex Total Return ETN,Commodity,"$4,564,795.00",8.00%,N/A,$44.44,0.09%,No,No,2.02%,6.58%,N/A,N/A,N/A,"$138,276.34","$17,647.18","$109,544.95","-$7,522,551.36","-$5,750,297.99","-$7,582,139.30",Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,4,100.00%,35%,15%,1099,$40.75,$44.50,$44.39,$44.48,63.78,B+,A-,B,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Commodity,"$4,553,060.00",-4.51%,N/A,$39.21,-3.07%,No,No,-10.78%,-4.74%,N/A,N/A,N/A,"$17,209.67","$691,112.32","$692,517.59","$717,637.26","$895,684.97","-$10,484,951.90",Oil & Gas,2017-03-08,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$38.12,$46.92,$39.10,$39.26,37.74,C+,A-,B-,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJS,iPath Series B Bloomberg Softs Subindex Total Return ETN,Commodity,"$4,267,720.00",3.51%,N/A,$42.13,-1.22%,No,No,-0.50%,3.87%,N/A,N/A,N/A,"$77,940.73","$4,211.10","$29,641.76","$1,478,964.72","$2,066,689.92","-$2,757,382.85",Agricultural Commodities,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,3,100.00%,35%,15%,1099,$41.24,$43.26,$42.13,$42.13,47.31,C,C,B-,C+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
JJE,iPath Series B Bloomberg Energy Subindex Total Return ETN,Commodity,"$4,013,210.00",9.45%,N/A,$46.11,0.94%,No,No,-1.05%,5.85%,N/A,N/A,N/A,"$106,935.42",$0.00,"$102,766.47","$7,389.02","$439,977.64","-$2,773,760.02",Oil & Gas,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,4,100.00%,35%,15%,1099,$43.68,$47.91,$46.11,$46.11,41.12,B,B,C+,A-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USV,E-TRACS UBS Bloomberg CMCI Silver ETN,Commodity,"$4,006,380.00",3.94%,247,$20.07,-0.50%,No,No,2.16%,1.44%,-10.64%,7.61%,-21.94%,$0.00,$0.00,$0.00,"$1,768,640.00","-$4,882,746.00","-$4,882,746.00",Precious Metals,2008-04-01,0.40%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.20,1,100.00%,39%,20%,1099,$19.14,$20.17,N/A,N/A,65.09,C+,B+,A-,C,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SDCI,USCF SummerHaven Dynamic Commodity Strategy No K-1 Fund,Commodity,"$3,895,785.00",3.24%,"3,875",$19.46,0.21%,No,No,0.03%,2.61%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"-$1,785,599.73","-$1,785,599.73","-$1,785,599.73",Commodities,2018-05-03,0.80%,N/A,$0.13,2018-12-26,$0.05,0.66%,0.00,0.54,15,86.37%,39%,20%,1099,$19.04,$19.59,N/A,N/A,51.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,98.31%,87.11%,0.0,0.00%,0.00%
WTID,ProShares Daily 3x Inverse Crude ETN,Commodity,"$3,780,520.00",-45.73%,"37,100",$9.40,-7.39%,Yes,3x,-10.90%,-36.49%,-17.18%,N/A,N/A,$0.00,$0.00,$0.00,"-$8,899,347.60","-$8,899,347.60","-$8,899,347.60",Leveraged Commodities,2017-01-04,1.85%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.98,1,100.00%,39%,20%,1099,$8.91,$14.07,$9.05,$9.93,40.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PLTM,GraniteShares Platinum Trust,Commodity,"$3,693,278.00",3.86%,"2,665",$82.14,0.51%,No,No,0.93%,0.43%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"-$77,396,169.00","-$77,396,169.00","-$77,396,169.00",Precious Metals,2018-01-22,0.50%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.71,1,100.00%,39%,20%,1099,$78.70,$82.82,$81.93,$82.56,56.07,C,C+,C+,B,B,C,C,N/A,N/A,N/A,N/A,N/A,N/A
BCD,Aberdeen Standard Bloomberg All Commodity Longer Dated Strategy K-1 Free ETF,Commodity,"$3,668,284.00",5.51%,939,$24.43,0.21%,No,No,0.33%,3.71%,-6.64%,N/A,N/A,$0.00,$0.00,$0.00,"-$2,616,488.00","$1,300,880.00","$1,300,880.00",Commodities,2017-03-30,0.29%,N/A,$0.37,2018-12-20,$0.37,1.51%,0.00,0.24,22,75.84%,39%,20%,1099,$23.57,$24.56,N/A,N/A,58.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.7,98.31%,87.11%,0.0,0.00%,0.00%
BEF,Aberdeen Standard Bloomberg Energy Commodity Longer Dated Strategy K-1 Free ETF,Commodity,"$3,664,350.00",10.93%,785,$24.45,1.12%,No,No,0.47%,7.61%,-2.25%,N/A,N/A,$0.00,$0.00,$0.00,"-$144,083.00","$1,043,726.50","$1,043,726.50",Oil & Gas,2017-03-30,0.39%,N/A,$1.27,2018-12-20,$1.27,5.27%,0.00,0.39,5,100.00%,39%,20%,1099,$23.01,$24.89,N/A,N/A,54.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PGM,iPath Series B Bloomberg Platinum Subindex Total Return ETN,Commodity,"$3,652,872.00",3.56%,N/A,$40.71,0.49%,No,No,1.04%,0.32%,N/A,N/A,N/A,"-$12,232.63",$0.00,"-$28,013.70","-$33,361.81","-$2,917,234.30","-$5,221,616.30",Precious Metals,2018-01-17,0.45%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,$38.98,$41.08,$40.71,$40.71,51.97,B-,C+,B-,A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FUD,E-TRACS UBS Bloomberg CMCI Food ETN,Commodity,"$3,610,065.00",0.72%,613,$16.75,0.00%,No,No,-0.56%,0.69%,-8.10%,-9.24%,-29.44%,$0.00,$0.00,$0.00,$0.00,"-$14,532,091.00","-$14,532,091.00",Agricultural Commodities,2008-04-01,0.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.32,10,100.00%,35%,15%,1099,$16.69,$16.98,$16.75,$16.75,48.28,A,A-,A,B,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
GRU,MLCX Grains ETN,Commodity,"$3,572,320.00",1.99%,"1,891",$3.33,1.22%,No,No,0.30%,-0.30%,-5.81%,-21.58%,-40.84%,$0.00,$0.00,$0.00,$0.00,"-$827,586.00","-$384,806.00",Agricultural Commodities,2008-02-14,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.08,4,100.00%,35%,15%,1099,$3.27,$3.35,$3.32,$3.33,51.61,B,B+,B-,B,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
UAG,E-TRACS UBS Bloomberg CMCI Agriculture ETN,Commodity,"$3,032,987.00",2.51%,500,$16.57,-0.12%,No,No,-0.51%,1.47%,-8.50%,-7.59%,-32.26%,$0.00,$0.00,$0.00,$0.00,"-$11,320,942.00","-$5,408,442.00",Agricultural Commodities,2008-04-01,0.65%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.33,9,100.01%,35%,15%,1099,$16.41,$16.78,$16.51,$16.70,49.38,A,B+,A,B-,A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
OLEM,iPath Pure Beta Crude Oil ETN,Commodity,"$2,293,433.00",19.48%,572,$17.30,2.67%,No,No,3.41%,13.37%,-8.66%,26.28%,-58.05%,"-$56,880.81","$1,688.17","-$4,882.10","-$28,406,464.19","-$13,149,131.06","-$3,394,161.65",Oil & Gas,2011-04-20,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.53,1,100.00%,35%,15%,1099,$15.44,$17.41,$17.30,$17.30,57.13,B-,C,B,A-,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BDRY,Breakwave Dry Bulk Shipping ETF,Commodity,"$1,890,879.00",-30.01%,"1,000",$12.86,5.58%,No,No,-14.81%,-28.24%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"-$141,130.50","-$141,130.50","-$141,130.50",Commodities,2018-03-22,1.08%,N/A,$0.00,N/A,N/A,0.00%,0.00,3.06,N/A,N/A,39%,20%,1099,$11.81,$19.81,$12.86,$12.86,30.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TAGS,Teucrium Agricultural Fund,Commodity,"$1,565,981.00",1.02%,507,$20.74,0.19%,No,No,0.10%,1.67%,-7.66%,-18.25%,-40.68%,$0.00,$0.00,$0.00,"$571,907.00","$571,907.00","$571,905.94",Agricultural Commodities,2012-03-28,1.00%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.14,5,100.00%,23%,23%,K-1,$20.47,$20.97,$20.74,$20.74,51.04,B,C+,A+,C+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
USOD,United States 3x Short Oil Fund,Commodity,"$1,363,756.00",-45.69%,"36,487",$6.80,-7.10%,Yes,3x,-10.78%,-36.15%,-21.66%,N/A,N/A,"-$783,009.50",$0.00,"$408,369.50","-$574,435.00","-$113,345.50","-$113,345.50",Leveraged Commodities,2017-07-19,1.62%,N/A,$0.00,N/A,N/A,0.00%,0.00,-1.89,1,100.00%,39%,20%,1099,$6.46,$10.13,$6.58,$7.15,40.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BDD,DB Base Metals Double Long ETN,Commodity,"$1,253,935.00",6.32%,747,$7.32,0.27%,No,2x,5.48%,12.62%,-31.07%,82.09%,-7.11%,"-$476,421.50","-$35,452.00","-$476,421.50","-$1,968,871.22","-$3,800,625.38","-$2,820,041.38",Leveraged Commodities,2008-06-18,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.39,3,99.99%,35%,15%,1099,$5.64,$7.77,$7.27,$7.34,54.55,B+,C+,A,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DYY,DB Commodity Double Long ETN,Commodity,"$1,180,820.00",8.93%,"1,713",$2.19,0.92%,No,2x,2.57%,0.46%,-35.25%,1.15%,-68.60%,$0.00,$0.00,$0.00,$0.00,$0.00,"-$1,447,487.50",Leveraged Commodities,2008-05-01,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.64,6,99.99%,35%,15%,1099,$2.11,$2.31,$2.14,$2.22,48.22,B+,C+,A+,B+,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SZO,DB Crude Oil Short ETN,Commodity,"$987,417.00",-18.02%,175,$67.77,-4.43%,Yes,No,-3.50%,-13.70%,-11.58%,-35.67%,73.77%,"-$148,914.36",$0.00,"-$148,914.36","-$775,881.36","-$16,853,340.49","-$26,009,962.49",Inverse Commodities,2008-06-18,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.51,1,100.00%,35%,15%,1099,$65.87,$79.32,$67.77,$67.77,44.67,B+,A-,B,B+,B+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FUE,MLCX Biofuels ETN,Commodity,"$765,600.00",3.47%,296,$6.56,0.15%,No,No,1.08%,3.63%,-6.42%,-12.53%,-29.69%,$0.00,$0.00,$0.00,$0.00,"-$461,606.00","$165,092.00",Agricultural Commodities,2008-02-05,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.24,5,96.16%,35%,15%,1099,$6.27,$6.61,$6.37,$6.65,58.08,C,C+,C+,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AGF,DB Agriculture Long ETN,Commodity,"$738,861.00",-9.46%,833,$8.76,0.00%,No,No,0.00%,-6.21%,-10.06%,-18.81%,-27.18%,"-$76,439.12",$0.00,"-$76,439.12","-$373,062.06","-$967,097.55","-$2,037,581.55",Agricultural Commodities,2008-04-15,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.07,4,99.99%,35%,15%,1099,$7.38,$12.14,N/A,N/A,44.46,C,B-,B-,C+,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BOM,DB Base Metals Double Short ETN,Commodity,"$582,305.00",17.85%,511,$10.50,0.00%,Yes,2x,0.00%,-8.38%,57.66%,-58.00%,-21.29%,"-$153,173.48",$0.00,"-$153,173.48","-$225,503.32","-$1,410,334.24","-$2,282,653.24",Leveraged Commodities,2008-06-18,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.24,3,99.99%,35%,15%,1099,$9.35,$11.85,N/A,N/A,50.45,A-,C+,A,A-,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BOS,DB Base Metals Short ETN,Commodity,"$550,171.00",-5.03%,127,$19.65,-5.03%,Yes,No,-5.03%,-5.03%,10.27%,-36.24%,32.32%,$0.00,$0.00,$0.00,"-$103,437.45","-$779,980.44","-$2,745,020.44",Inverse Commodities,2008-06-18,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,-0.46,3,99.99%,35%,15%,1099,$18.19,$21.26,$19.65,$19.65,49.99,B,C+,B+,B-,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LD,iPath Dow Jones-UBS Lead ETN,Commodity,"$532,566.00",3.04%,500,$44.42,-6.31%,No,No,3.04%,3.04%,N/A,N/A,N/A,$0.00,$0.00,$0.00,"$176,870.71","-$341,894.67","-$927,801.77",Metals,2008-06-24,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,1,100.00%,35%,15%,1099,N/A,N/A,$43.25,$46.65,"",A-,B+,B+,A+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DDP,DB Commodity Short ETN,Commodity,"$374,608.00",0.17%,142,$46.01,0.00%,Yes,No,0.00%,-17.85%,3.39%,-30.95%,114.00%,"-$104,562.34",$0.00,"-$104,562.34","-$137,399.41","-$1,395,815.27","-$6,977,198.27",Inverse Commodities,2008-05-01,0.75%,N/A,$0.00,N/A,N/A,0.00%,0.00,0.00,6,99.99%,35%,15%,1099,$37.81,$64.08,N/A,N/A,44.46,B+,B-,B-,A,A-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
