Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
IVLU,iShares Edge MSCI Intl Value Factor ETF,Equity,"US$303,309,410.00 ",7.36%,"115,837",US$23.48 ,-0.63%,No,No,0.13%,4.17%,-13.82%,24.73%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$179,196,294.00 ","US$284,818,294.00 ","US$308,448,294.00 ",Foreign Large Cap Equities,16/6/2015,0.30%,N/A,US$0.62 ,18/12/2018,US$0.29 ,2.61%,9.02,0.88,385,18.10%,39%,20%,1099,US$22.48 ,US$23.73 ,US$23.42 ,US$23.54 ,57.4,B+,B,A-,N/A,N/A,C+,A,5.8,13.08%,59.30%,208.72,13.68%,5.10%
UIVM,USAA MSCI International Value Momentum Blend Index ETF,Equity,"US$299,354,338.00 ",8.08%,"13,279",US$44.81 ,-0.29%,No,No,0.25%,5.61%,-16.08%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$191,615,889.00 ","US$331,808,232.00 ","US$331,808,232.00 ",Foreign Large Cap Equities,24/10/2017,0.35%,N/A,US$1.15 ,17/12/2018,US$0.08 ,2.59%,10.51,0.73,308,8.83%,39%,20%,1099,US$42.44 ,US$45.34 ,US$44.78 ,US$44.85 ,59.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.06,25.78%,68.48%,262.66,11.99%,7.59%
GII,SPDR S&P Global Infrastructure ETF,Equity,"US$298,915,372.00 ",8.49%,"57,392",US$48.96 ,-0.31%,No,No,1.56%,6.07%,-3.09%,31.42%,29.90%,US$0.00 ,US$0.00 ,US$0.00 ,"US$106,735,680.00 ","US$229,030,983.00 ","US$216,092,591.00 ",Large Cap Blend Equities,31/1/2007,0.40%,Charles Schwab,US$1.49 ,21/12/2018,US$0.80 ,3.04%,17.7,0.59,75,36.04%,35%,15%,1099,US$45.89 ,US$49.22 ,N/A,N/A,65.65,B-,B-,A-,B,B+,C+,A-,6.55,85.25%,83.06%,1161.6,34.08%,2.87%
PICK,iShares MSCI Global Select Metals & Mining Producers ETF,Equity,"US$297,697,357.00 ",10.64%,"201,476",US$29.85 ,-0.43%,No,No,3.22%,8.62%,-15.77%,120.19%,-1.15%,"(US$22,838,808.00)",US$0.00 ,"(US$22,838,808.00)","(US$145,843,351.50)","US$142,689,753.00 ","US$162,502,753.00 ",Materials,31/1/2012,0.39%,Fidelity,US$1.29 ,18/12/2018,US$0.80 ,4.29%,10.83,1.18,194,45.74%,35%,15%,1099,US$27.25 ,US$29.82 ,N/A,N/A,61.25,A-,A-,A,B,B,B-,A,4.65,14.29%,21.94%,897.52,28.70%,0.98%
FINX,Global X FinTech Thematic ETF,Equity,"US$279,488,549.00 ",12.27%,"148,502",US$24.80 ,-1.12%,No,No,-3.31%,11.11%,4.71%,N/A,N/A,"(US$23,916,316.50)",US$0.00 ,"(US$20,706,954.00)","US$212,711,482.00 ","US$293,209,116.92 ","US$293,209,116.92 ",Technology Equities,12/9/2016,0.68%,N/A,US$0.00 ,28/12/2017,US$0.03 ,0.00%,33.38,1.07,38,58.32%,39%,20%,1099,US$22.17 ,US$26.03 ,US$24.67 ,US$24.91 ,56.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.74,15.66%,26.30%,10.04,0.00%,0.00%
TAN,Invesco Solar ETF,Equity,"US$274,969,483.00 ",22.48%,"116,203",US$22.72 ,-2.45%,No,No,4.41%,16.81%,-7.53%,-3.05%,-35.69%,"(US$19,105,420.00)",US$0.00 ,"(US$14,639,668.00)","(US$122,542,739.20)","US$45,406,272.00 ","US$57,665,312.00 ",Alternative Energy Equities,15/4/2008,0.70%,N/A,US$0.13 ,24/12/2018,US$0.13 ,0.55%,403.17,1.21,23,59.80%,35%,15%,1099,US$18.79 ,US$23.03 ,US$22.43 ,US$23.19 ,65.84,B,A,B-,A,C,A+,C+,5.28,71.78%,41.14%,212.46,6.66%,57.17%
IDOG,ALPS International Sector Dividend Dogs ETF,Equity,"US$268,793,886.00 ",8.69%,"92,534",US$25.89 ,-0.04%,No,No,1.65%,6.63%,-9.62%,29.35%,12.47%,"(US$11,829,311.00)",US$0.00 ,US$0.00 ,"(US$40,874,644.50)","US$135,426,382.50 ","US$202,944,153.54 ",Foreign Large Cap Equities,27/6/2013,0.50%,Charles Schwab,US$1.07 ,20/12/2018,US$0.16 ,4.15%,12.56,0.79,51,21.96%,35%,15%,1099,US$24.23 ,US$26.02 ,N/A,N/A,64.27,B+,B+,B,N/A,B+,A,C+,6.57,70.73%,83.47%,292.22,17.62%,5.11%
URA,Global X Uranium ETF,Equity,"US$266,562,786.00 ",8.05%,"272,419",US$12.61 ,-0.71%,No,No,-0.39%,5.26%,-10.11%,8.74%,-53.29%,"(US$20,035,478.50)",US$0.00 ,"(US$14,165,923.50)","(US$67,779,234.50)","US$220,712,451.00 ","US$351,905,670.28 ",Global Equities,4/11/2010,0.69%,2 Platforms,US$0.05 ,28/12/2018,US$0.05 ,0.41%,22.04,1.19,31,64.31%,35%,15%,1099,US$11.94 ,US$12.78 ,US$12.38 ,US$12.78 ,56.05,C+,A-,B-,B-,B,C+,C,5.16,33.77%,37.59%,293.9,54.44%,2.15%
DTH,WisdomTree DEFA Equity Income Fund,Equity,"US$259,480,293.00 ",6.44%,"41,368",US$39.50 ,-0.03%,No,No,0.97%,4.00%,-11.66%,24.14%,8.45%,"(US$9,315,250.50)",US$0.00 ,"(US$1,929,956.50)","(US$43,697,393.00)","(US$14,314,687.50)","US$37,675,908.50 ",Foreign Large Cap Equities,16/6/2006,0.58%,E*TRADE,US$1.71 ,24/12/2018,US$0.32 ,4.36%,12.88,0.81,462,21.36%,35%,15%,1099,US$37.86 ,US$39.66 ,N/A,N/A,60.24,B+,B+,C+,B,B-,A,A-,6.55,68.39%,82.91%,249.61,14.46%,3.86%
WDIV,SPDR S&P Global Dividend ETF,Equity,"US$253,675,341.00 ",6.42%,"33,008",US$65.97 ,-0.12%,No,No,0.63%,4.04%,-5.01%,32.89%,29.73%,"US$25,407,376.00 ",US$0.00 ,"US$25,407,376.00 ","US$81,022,068.00 ","US$163,656,784.50 ","US$239,571,102.00 ",Global Equities,29/5/2013,0.40%,Charles Schwab,US$2.74 ,21/12/2018,US$1.08 ,4.15%,13.54,0.72,101,13.94%,35%,15%,1099,US$63.56 ,US$66.44 ,N/A,N/A,61.24,A-,B,B+,N/A,A-,A,B,6.29,63.27%,75.80%,799.71,14.85%,8.26%
DIM,WisdomTree International MidCap Dividend,Equity,"US$244,570,628.00 ",7.56%,"28,795",US$61.04 ,-0.16%,No,No,0.46%,5.33%,-13.61%,27.27%,23.87%,"(US$11,320,394.00)",US$0.00 ,US$0.00 ,"US$6,787,937.50 ","US$84,703,731.00 ","US$109,051,046.50 ",Global Equities,16/6/2006,0.58%,E*TRADE,US$1.86 ,24/12/2018,US$0.36 ,3.06%,14.34,0.84,606,6.54%,35%,15%,1099,US$57.96 ,US$61.75 ,US$60.95 ,US$61.19 ,60.25,B-,B+,C+,A-,B,C+,B,6.22,37.82%,73.62%,322.87,7.30%,8.68%
QEFA,SPDR MSCI EAFE StrategicFactors ETF,Equity,"US$242,335,804.00 ",6.14%,"45,502",US$60.00 ,0.17%,No,No,1.16%,3.94%,-8.58%,25.82%,N/A,"US$8,754,238.50 ",US$0.00 ,"US$8,754,238.50 ","US$16,929,951.50 ","US$230,381,721.50 ","US$230,381,721.50 ",Foreign Large Cap Equities,4/6/2014,0.30%,N/A,US$1.82 ,21/12/2018,US$0.88 ,3.07%,13.99,0.69,553,15.79%,35%,15%,1099,US$57.51 ,US$60.09 ,US$59.80 ,US$60.14 ,60.65,B-,C,A,N/A,C+,A-,N/A,6.71,84.59%,87.43%,174.41,12.50%,8.19%
DDWM,WisdomTree Dynamic Currency Hedged International Equity Fund,Equity,"US$236,016,371.00 ",6.64%,"76,890",US$27.63 ,-0.11%,No,No,0.84%,4.07%,-8.53%,26.45%,N/A,"US$6,755,190.00 ",US$0.00 ,"US$6,755,190.00 ","(US$261,182,678.00)","US$184,944,469.65 ","US$184,944,469.65 ",Large Cap Value Equities,7/1/2016,0.35%,N/A,US$1.14 ,24/12/2018,US$0.20 ,4.13%,13.67,0.65,737,17.72%,39%,20%,1099,US$26.52 ,US$27.83 ,US$27.55 ,US$27.73 ,57.96,N/A,N/A,B+,N/A,N/A,N/A,N/A,6.57,70.98%,83.52%,204.04,12.80%,4.90%
IXP,iShares Global Telecom ETF,Equity,"US$234,821,877.00 ",8.69%,"59,997",US$54.54 ,-0.35%,No,No,1.79%,5.03%,-8.47%,3.89%,9.15%,"(US$5,923,923.50)","(US$18,506,358.50)","(US$18,506,358.50)","(US$154,506,250.00)","(US$103,872,853.00)","(US$246,301,353.00)",Large Cap Growth Equities,12/11/2001,0.47%,N/A,US$2.17 ,18/12/2018,US$0.87 ,4.06%,21.07,0.66,80,64.72%,35%,15%,1099,US$51.85 ,US$54.51 ,N/A,N/A,59.65,A-,A-,B+,B-,A+,B+,B,5.29,30.23%,41.54%,29.23,2.43%,1.90%
MXI,iShares Global Materials ETF,Equity,"US$220,159,674.00 ",8.12%,"28,023",US$62.03 ,0.32%,No,No,1.91%,6.38%,-13.53%,61.08%,16.63%,"(US$3,318,063.00)","(US$12,105,696.00)","(US$3,318,063.00)","(US$130,202,447.00)","(US$19,276,502.00)","(US$163,786,002.00)",Materials,21/9/2006,0.47%,N/A,US$1.59 ,18/12/2018,US$0.73 ,2.56%,15.4,1.01,108,34.78%,35%,15%,1099,US$57.91 ,US$62.17 ,N/A,N/A,60.62,B,A-,B,B,B+,B-,A,5.95,77.92%,64.30%,782.2,22.18%,2.53%
RXI,iShares Global Consumer Discretionary ETF,Equity,"US$218,209,059.00 ",7.79%,"45,865",US$108.75 ,-1.41%,No,No,0.34%,5.85%,-6.02%,35.72%,47.66%,"US$3,866,923.00 ","(US$10,847,198.50)","(US$16,315,745.00)","US$12,747,657.00 ","(US$59,905,331.50)","(US$47,794,331.50)",Consumer Discretionary Equities,21/9/2006,0.47%,N/A,US$1.75 ,18/12/2018,US$0.75 ,1.61%,16.87,1.04,162,44.30%,35%,15%,1099,US$103.44 ,US$110.14 ,US$108.44 ,US$109.26 ,56.28,A-,B+,B+,B+,A-,B-,A,4.91,46.67%,30.81%,49.74,24.67%,1.41%
PPH,VanEck Vectors Pharmaceutical ETF,Equity,"US$217,969,725.00 ",7.85%,"62,935",US$59.09 ,0.84%,No,No,3.02%,5.48%,-2.45%,4.27%,20.33%,"(US$25,662,969.50)","(US$20,064,562.00)","(US$22,899,649.00)","(US$30,303,766.50)","(US$139,873,903.00)","(US$98,421,530.00)",Health & Biotech Equities,20/12/2011,0.35%,N/A,US$1.08 ,27/12/2018,US$0.20 ,1.85%,23.24,0.96,25,50.22%,35%,15%,1099,US$56.05 ,US$58.61 ,US$58.66 ,US$59.36 ,56.76,A-,A-,A-,C+,A+,A,C,5.08,71.08%,35.22%,35.36,0.00%,13.17%
JPGE,JPMorgan Diversified Return Global Equity ETF,Equity,"US$215,231,120.00 ",6.82%,"22,227",US$58.10 ,-0.34%,No,No,0.45%,5.00%,-7.78%,30.46%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$66,254,045.00 ","US$155,778,855.00 ","US$195,897,705.00 ",Large Cap Blend Equities,16/6/2014,0.38%,N/A,US$1.50 ,24/12/2018,US$0.32 ,2.58%,13.16,0.74,545,3.98%,35%,15%,1099,US$55.22 ,US$58.59 ,US$58.00 ,US$58.18 ,59.37,B+,B-,A-,N/A,N/A,B,A-,5.72,87.30%,56.64%,405.1,12.43%,7.70%
HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,Equity,"US$214,951,296.00 ",7.27%,"158,144",US$22.14 ,0.09%,No,No,1.10%,5.00%,-9.64%,14.62%,N/A,"US$4,332,132.50 ","US$1,092,647.00 ","US$4,332,132.50 ","US$220,319,366.50 ","US$220,319,366.50 ","US$222,636,517.50 ",Europe Equities,12/8/2015,0.20%,N/A,US$0.73 ,19/12/2018,US$0.30 ,3.33%,11.3,0.61,107,40.71%,35%,15%,1099,US$20.92 ,US$22.25 ,US$22.11 ,US$22.18 ,62.47,N/A,C,B,N/A,N/A,C+,N/A,7.09,95.85%,93.87%,150.02,18.66%,3.18%
PSP,Invesco Global Listed Private Equity ETF,Equity,"US$214,482,830.00 ",11.29%,"166,327",US$11.14 ,0.27%,No,No,2.11%,8.90%,-12.39%,41.28%,29.82%,"(US$3,461,930.50)",US$0.00 ,US$0.00 ,"US$852,931.50 ","(US$166,528,465.50)","(US$255,221,932.00)",Financials Equities,24/10/2006,2.03%,N/A,US$0.68 ,24/9/2018,US$0.27 ,6.15%,28.79,1.06,61,40.75%,35%,15%,1099,US$10.27 ,US$11.18 ,US$11.08 ,US$11.17 ,62.78,A-,A,C,B,B,A+,B+,N/A,N/A,N/A,N/A,N/A,N/A
