Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
CNXT,VanEck Vectors ChinaAMC SME-ChiNext ETF,Equity,"US$16,832,786.00 ",7.76%,"7,747",US$22.57 ,2.08%,No,No,-0.02%,5.84%,-34.00%,-24.82%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,128,297.50 ","(US$6,549,287.50)","US$25,553,788.00 ",China Equities,24/7/2014,0.65%,N/A,US$0.00 ,18/12/2017,US$0.07 ,0.00%,18.69,1.35,101,32.49%,35%,15%,1099,US$21.38 ,US$22.57 ,US$22.55 ,US$22.57 ,54.85,N/A,A-,B+,N/A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
EMMF,WisdomTree Emerging Markets Multifactor Fund,Equity,"US$16,626,582.00 ",4.88%,"11,894",US$23.87 ,-0.29%,No,No,1.23%,3.96%,N/A,N/A,N/A,"US$2,244,862.00 ",US$0.00 ,US$0.00 ,"US$13,835,897.00 ","US$13,835,897.00 ","US$13,835,897.00 ",Asia Pacific Equities,10/8/2018,0.48%,N/A,US$0.15 ,24/12/2018,US$0.12 ,0.65%,9.14,0.59,195,11.83%,39%,20%,1099,US$22.64 ,US$23.84 ,US$23.82 ,US$23.91 ,59.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.96,7.79%,7.66%,350.83,4.00%,6.02%
SCIN,Columbia India Small Cap Fund,Equity,"US$14,978,043.00 ",-9.79%,"4,848",US$13.46 ,-2.68%,No,No,-3.17%,-10.36%,-40.96%,-0.23%,31.92%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$10,785,474.00)","(US$4,966,174.50)","(US$5,197,702.50)",Asia Pacific Equities,7/7/2010,0.77%,N/A,US$0.00 ,15/12/2017,US$0.17 ,0.00%,12.28,0.98,73,28.02%,35%,15%,1099,US$13.26 ,US$15.43 ,US$13.39 ,US$13.59 ,39,C,C+,C,C,C+,C,B-,N/A,N/A,N/A,N/A,N/A,N/A
WCHN,WisdomTree ICBCCS S&P China 500 Fund,Equity,"US$14,204,165.00 ",11.00%,"4,252",US$25.84 ,-0.35%,No,No,1.85%,9.63%,-22.54%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,571,607.00 ","US$14,552,689.50 ","US$14,552,689.50 ",China Equities,21/12/2017,0.55%,N/A,US$0.44 ,25/9/2018,US$0.34 ,1.73%,13.79,0.97,454,34.87%,39%,20%,1099,US$23.37 ,US$26.03 ,N/A,N/A,62.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.09,15.00%,1.23%,373.25,3.88%,5.87%
AXJV,iShares Edge MSCI Min Vol Asia ex Japan ETF,Equity,"US$12,399,774.00 ",5.67%,"4,761",US$35.20 ,-0.26%,No,No,0.54%,4.79%,-5.64%,-4.14%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,640,442.50 ","US$1,433,606.50 ","US$1,622,606.50 ",Asia Pacific Equities,3/6/2014,0.35%,N/A,US$0.77 ,18/12/2018,US$0.41 ,2.18%,13.65,0.67,251,14.46%,35%,15%,1099,US$33.40 ,US$35.38 ,N/A,N/A,61.83,N/A,N/A,A,N/A,N/A,N/A,N/A,4.82,40.77%,28.54%,422.12,4.72%,8.05%
ASHX,Xtrackers CSI 300 China A-Shares Hedged Equity ETF,Equity,"US$12,173,250.00 ",10.48%,"1,571",US$17.50 ,-0.17%,No,No,1.51%,7.63%,-23.33%,3.69%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$9,819,922.00 ","US$10,787,109.00 ","US$10,501,392.98 ",China Equities,20/10/2015,0.60%,N/A,US$0.17 ,19/12/2018,US$0.17 ,1.00%,10.62,1.03,235,24.78%,39%,20%,1099,US$16.06 ,US$17.60 ,N/A,N/A,62.28,N/A,N/A,C+,N/A,N/A,N/A,N/A,2.83,6.67%,0.51%,456.15,8.53%,4.55%
AFTY,CSOP FTSE China A50 ETF,Equity,"US$11,197,635.00 ",13.12%,"8,255",US$14.83 ,-0.87%,No,No,2.29%,10.01%,-24.47%,38.15%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,669,830.00 ","(US$3,177,609.00)","(US$290,105,557.18)",China Equities,12/3/2015,0.70%,N/A,US$0.15 ,16/12/2016,US$0.15 ,1.22%,8.88,1.29,50,51.39%,35%,15%,1099,US$13.14 ,US$14.95 ,N/A,N/A,62.26,N/A,B+,B,N/A,N/A,N/A,N/A,3.54,45.83%,3.32%,260.64,8.41%,6.26%
XCEM,Columbia EM Core ex-China ETF,Equity,"US$10,266,535.00 ",9.80%,"4,002",US$26.10 ,0.58%,No,No,2.09%,7.58%,-9.35%,52.43%,N/A,"US$1,235,361.00 ",US$0.00 ,"US$1,235,361.00 ","US$1,235,361.00 ","US$7,461,999.50 ","US$6,482,736.50 ",Emerging Markets Equities,2/9/2015,0.35%,N/A,US$0.62 ,21/12/2018,US$0.62 ,2.44%,12.15,0.74,101,34.59%,35%,15%,1099,US$24.20 ,US$26.14 ,US$25.82 ,US$26.31 ,65.45,B+,C,A,N/A,N/A,B,B,5.04,83.84%,34.35%,395.44,4.79%,3.49%
FCA,First Trust China AlphaDEX Fund,Equity,"US$7,808,863.00 ",10.63%,"4,920",US$26.13 ,1.28%,No,No,2.43%,11.00%,-18.62%,59.00%,39.38%,US$0.00 ,US$0.00 ,US$0.00 ,"US$265,581.50 ","US$3,037,468.50 ","US$7,309,425.14 ",China Equities,21/4/2011,0.80%,N/A,US$0.73 ,18/12/2018,US$0.10 ,2.84%,7.54,1.12,51,33.61%,35%,15%,1099,US$23.00 ,US$26.24 ,US$26.06 ,US$26.22 ,59.31,B,B-,C+,B,B,A,B-,2.42,2.50%,0.16%,1605.17,3.67%,3.64%
EMSG,Xtrackers MSCI Emerging Markets ESG Leaders Equity ETF,Equity,"US$7,768,386.00 ",9.59%,N/A,US$26.06 ,-0.72%,No,No,1.28%,8.09%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,6/12/2018,0.20%,N/A,US$0.06 ,19/12/2018,US$0.06 ,0.25%,0,0,362,40.48%,N/A,N/A,N/A,US$23.94 ,US$26.30 ,US$26.06 ,US$26.06 ,63.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RNEM,First Trust Emerging Markets Equity Select ETF,Equity,"US$7,731,397.00 ",8.60%,"1,782",US$52.19 ,0.02%,No,No,1.52%,7.30%,-8.14%,N/A,N/A,"US$2,470,917.00 ",US$0.00 ,"US$2,470,917.00 ","US$2,503,729.00 ","US$2,479,004.00 ","US$2,479,004.00 ",Emerging Markets Equities,20/6/2017,0.75%,N/A,US$1.37 ,18/12/2018,US$0.12 ,2.67%,11.91,0.57,257,20.83%,39%,20%,1099,US$48.17 ,US$52.48 ,US$52.01 ,US$52.28 ,63.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.85,2.72%,29.39%,402.45,3.49%,4.65%
YXI,ProShares Short FTSE China 50,Equity,"US$6,720,455.00 ",-8.84%,"7,195",US$19.18 ,0.89%,Yes,No,-1.64%,-8.01%,12.76%,-41.08%,-48.05%,"US$1,023,245.50 ",US$0.00 ,"US$1,023,245.50 ","US$1,874,668.00 ","(US$2,694,340.00)","US$11,284,160.00 ",Inverse Equities,16/3/2010,0.95%,N/A,US$0.05 ,26/12/2018,US$0.05 ,0.27%,0,-1.1,76,57.44%,35%,15%,1099,US$19.00 ,US$21.12 ,US$19.14 ,US$19.23 ,38.58,B-,B,C+,A,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FLIN,Franklin FTSE India ETF,Equity,"US$6,484,094.00 ",-2.62%,"4,773",US$21.56 ,-0.74%,No,No,-0.42%,-2.27%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$4,600,391.00 ","US$4,600,391.00 ","US$4,600,391.00 ",Asia Pacific Equities,6/2/2018,0.19%,N/A,US$0.20 ,20/12/2018,US$0.14 ,0.96%,20.38,-3.22,139,48.46%,39%,20%,1099,US$21.26 ,US$22.08 ,US$21.52 ,US$21.60 ,49.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.75,43.67%,26.75%,690.65,6.40%,5.29%
LVHE,Legg Mason Emerging Markets Low Volatility High Dividend ETF,Equity,"US$6,359,518.00 ",6.19%,"1,411",US$27.35 ,1.00%,No,No,3.28%,4.73%,-1.86%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"US$3,371,761.20 ","US$3,371,761.20 ",Volatility Hedged Equity,17/11/2016,0.51%,N/A,US$1.75 ,26/12/2018,US$0.83 ,6.64%,10.11,0.54,171,25.67%,20%,39%,1099,US$25.89 ,US$27.08 ,US$27.01 ,US$27.53 ,61.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.32,28.95%,14.23%,777.57,6.79%,2.59%
KGRN,KraneShares MSCI China Environment ETF,Equity,"US$5,888,834.00 ",12.21%,822,US$19.66 ,0.15%,No,No,2.50%,11.26%,-24.47%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,256,928.50 ","US$5,026,462.00 ","US$5,026,462.00 ",China Equities,13/10/2017,0.78%,N/A,US$0.36 ,26/12/2018,US$0.36 ,1.88%,8.89,0.93,39,61.36%,39%,20%,1099,US$17.31 ,US$19.67 ,US$19.66 ,US$19.66 ,64.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.81,95.83%,28.23%,516.37,9.36%,60.44%
KALL,KraneShares MSCI China All Shares Index ETF,Equity,"US$5,757,744.00 ",11.38%,"2,150",US$23.29 ,-0.38%,No,No,1.79%,9.50%,-19.93%,36.43%,N/A,"US$3,331,852.50 ",US$0.00 ,"US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ","US$3,331,852.50 ",China Equities,12/2/2015,0.72%,N/A,US$0.43 ,26/12/2018,US$0.43 ,1.91%,14.01,1.23,292,34.57%,N/A,N/A,N/A,US$21.10 ,US$23.46 ,US$23.29 ,US$23.30 ,61.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.95,10.83%,0.80%,417.01,3.29%,5.40%
XINA,SPDR MSCI China A Shares IMI ETF,Equity,"US$4,476,185.00 ",8.77%,"1,766",US$18.00 ,0.06%,No,No,0.11%,6.13%,-27.51%,-1.42%,N/A,"US$885,260.00 ","US$885,260.00 ","US$885,260.00 ","US$2,768,366.50 ","US$2,768,366.50 ","US$2,768,366.50 ",China Equities,28/10/2015,0.65%,N/A,US$0.24 ,21/12/2018,US$0.24 ,1.39%,12.03,1.08,612,15.76%,39%,20%,1099,US$16.93 ,US$18.16 ,US$17.99 ,US$18.03 ,58.65,N/A,N/A,B+,N/A,N/A,N/A,N/A,2.61,3.33%,0.29%,461.81,6.95%,3.25%
KMED,KraneShares Emerging Market Healthcare Index ETF,Equity,"US$4,247,914.00 ",4.28%,"4,956",US$21.21 ,-0.09%,No,No,0.81%,4.25%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,"US$2,185,785.00 ","US$2,185,785.00 ","US$2,185,785.00 ",Health & Biotech Equities,29/8/2018,0.79%,N/A,US$0.00 ,26/12/2018,US$0.00 ,0.01%,0,1.32,67,35.92%,N/A,N/A,N/A,US$20.06 ,US$21.28 ,US$21.18 ,US$21.22 ,53.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.21,2.94%,1.62%,45.96,0.00%,4.98%
NFTY,First Trust India NIFTY 50 Equal Weight ETF,Equity,"US$3,367,231.00 ",-5.07%,568,US$33.53 ,1.02%,No,No,-1.73%,-3.26%,-10.87%,35.76%,24.89%,US$0.00 ,US$0.00 ,US$0.00 ,"US$1,838,934.50 ","US$1,838,934.50 ","US$1,838,934.50 ",Asia Pacific Equities,14/2/2012,0.80%,N/A,US$0.00 ,21/12/2017,US$0.54 ,0.00%,15.95,0.73,51,22.54%,N/A,N/A,N/A,US$33.44 ,US$35.94 ,N/A,N/A,44.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.46,27.39%,17.34%,944.83,8.21%,3.37%
CHIL,Global X MSCI China Large-Cap 50 ETF,Equity,"US$2,687,772.00 ",12.69%,N/A,US$27.09 ,-0.55%,No,No,2.27%,11.07%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,China Equities,7/12/2018,0.29%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,51,54.26%,39%,20%,1099,US$24.18 ,US$27.36 ,US$27.09 ,US$27.09 ,63.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ISEM,Invesco Strategic Emerging Markets ETF,Equity,"US$2,606,801.00 ",11.96%,415,US$26.12 ,4.23%,No,No,4.23%,9.06%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,12/9/2018,0.35%,N/A,US$0.11 ,24/12/2018,US$0.11 ,0.43%,11.76,0,374,34.76%,39%,20%,1099,US$23.37 ,US$26.09 ,US$26.12 ,US$26.12 ,55.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.44,1.51%,2.72%,732.38,2.31%,2.42%
KFYP,KraneShares CSI China Five Year Plan ETF,Equity,"US$2,446,971.00 ",11.34%,527,US$24.19 ,-0.21%,No,No,1.75%,9.85%,-11.32%,41.86%,11.47%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,753,542.50)","US$257,371.00 ","US$257,371.00 ",China Equities,22/7/2013,0.71%,N/A,US$5.78 ,27/12/2018,US$3.77 ,23.71%,14.54,1.4,98,48.00%,35%,15%,1099,US$21.56 ,US$24.45 ,US$24.03 ,US$24.52 ,64.3,C,C,B+,C,C,B-,N/A,3.23,21.67%,1.67%,754.92,7.93%,6.58%
REDV,Oppenheimer Emerging Ultra Dividend Revenue ETF,Equity,"US$2,440,936.00 ",8.71%,"1,125",US$24.54 ,-1.05%,No,No,1.39%,6.89%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,7/8/2018,0.46%,N/A,US$0.43 ,26/12/2018,US$0.36 ,1.77%,8.38,-0.83,101,35.41%,39%,20%,1099,US$22.74 ,US$24.79 ,US$24.52 ,US$24.54 ,62.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.86,0.26%,6.51%,1504.45,3.95%,2.33%
CHIM,Global X MSCI China Materials ETF,Equity,"US$2,414,235.00 ",8.89%,750,US$15.92 ,0.38%,No,No,3.85%,11.02%,-28.03%,59.17%,32.79%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,865,292.00)","US$1,173,090.00 ","US$1,051,090.00 ",China Equities,12/1/2010,0.65%,2 Platforms,US$0.75 ,28/12/2018,US$0.75 ,4.70%,6.9,1.13,42,62.12%,35%,15%,1099,US$14.24 ,US$15.91 ,US$15.85 ,US$16.07 ,61.55,C+,B-,C+,B-,B-,C+,C,2.44,1.30%,0.18%,1110.98,0.00%,1.49%
PBEE,Invesco PureBetaSM FTSE Emerging Markets ETF,Equity,"US$2,375,401.00 ",9.70%,524,US$23.91 ,-0.37%,No,No,1.55%,7.63%,-13.15%,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Emerging Markets Equities,22/9/2017,0.14%,N/A,US$0.62 ,24/12/2018,US$0.11 ,2.64%,13.94,0.6,879,27.49%,39%,20%,1099,US$22.20 ,US$24.00 ,US$23.91 ,US$23.91 ,65.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.37,37.67%,15.50%,364.71,2.75%,3.75%
CHIE,Global X MSCI China Energy ETF,Equity,"US$2,306,722.00 ",8.12%,971,US$11.65 ,0.34%,No,No,0.47%,7.13%,0.01%,41.94%,-1.64%,"(US$531,924.00)",US$0.00 ,US$0.00 ,"US$765,009.50 ","US$765,009.50 ","(US$1,128,490.50)",China Equities,15/12/2009,0.65%,2 Platforms,US$0.38 ,28/12/2018,US$0.38 ,3.32%,8.65,1.13,23,67.57%,35%,15%,1099,US$10.80 ,US$11.76 ,US$11.65 ,US$11.65 ,58.1,C,C,C+,B-,C,B+,C,3.2,4.53%,1.55%,2045.17,15.16%,6.49%
CHII,Global X MSCI China Industrials ETF,Equity,"US$2,132,230.00 ",6.74%,792,US$14.01 ,0.07%,No,No,1.60%,7.32%,-8.40%,41.07%,39.34%,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,374,684.50)","(US$2,063,489.00)","(US$1,704,989.00)",China Equities,30/11/2009,0.65%,2 Platforms,US$0.34 ,28/12/2018,US$0.34 ,2.39%,9.06,1.1,81,50.40%,35%,15%,1099,US$13.00 ,US$14.09 ,US$14.00 ,US$14.01 ,60.74,C,B-,B-,C,C+,A,B-,2.14,1.20%,0.10%,1641.97,5.11%,10.83%
BCNA,Reality Shares Nasdaq NexGen Economy China ETF,Equity,"US$1,952,162.00 ",7.85%,598,US$19.51 ,1.40%,No,No,1.56%,7.02%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,China Equities,20/6/2018,0.78%,N/A,US$0.00 ,N/A,N/A,0.00%,11.73,1.55,40,34.70%,39%,20%,1099,US$17.51 ,US$19.72 ,US$19.49 ,US$19.52 ,55.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.21,1.42%,1.59%,20.54,0.00%,1.41%
CHIS,Global X MSCI Consumer Staples ETF,Equity,"US$1,599,776.00 ",9.25%,N/A,US$16.18 ,0.19%,No,No,2.15%,10.82%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,China Equities,7/12/2018,0.65%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,26,64.36%,39%,20%,1099,US$14.54 ,US$16.39 ,US$16.18 ,US$16.18 ,63.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIK,Global X MSCI China Information Technology ETF,Equity,"US$1,575,931.00 ",13.45%,N/A,US$15.86 ,0.19%,No,No,0.54%,14.43%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,China Equities,7/12/2018,0.65%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,41,60.96%,39%,20%,1099,US$13.90 ,US$16.22 ,US$15.86 ,US$15.86 ,57.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIH,Global X MSCI China Health Care ETF,Equity,"US$1,544,484.00 ",15.25%,N/A,US$15.64 ,0.71%,No,No,3.78%,17.59%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,Health & Biotech Equities,7/12/2018,0.65%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,37,63.98%,39%,20%,1099,US$13.19 ,US$15.83 ,US$15.62 ,US$15.69 ,57.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHIU,Global X MSCI China Utilities ETF,Equity,"US$1,527,172.00 ",3.90%,N/A,US$15.44 ,-0.26%,No,No,-1.15%,4.47%,N/A,N/A,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,China Equities,7/12/2018,0.65%,N/A,US$0.00 ,N/A,N/A,0.00%,0,0,28,66.54%,39%,20%,1099,US$14.77 ,US$15.77 ,US$15.38 ,US$15.55 ,56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CNHX,CSOP MSCI China A International Hedged ETF,Equity,"US$1,201,778.00 ",7.66%,370,US$23.83 ,0.55%,No,No,1.75%,5.47%,-20.85%,8.85%,N/A,US$0.00 ,US$0.00 ,US$0.00 ,US$0.00 ,"(US$1,291,525.00)","(US$1,291,525.00)",China Equities,20/10/2015,0.79%,N/A,US$0.60 ,14/12/2018,US$0.60 ,2.52%,10.76,0.75,224,25.75%,39%,20%,1099,US$22.29 ,US$23.84 ,US$23.83 ,US$23.83 ,57.08,N/A,N/A,C+,N/A,N/A,N/A,N/A,2.82,5.00%,0.48%,507.75,8.60%,4.43%
